productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extEpicAction,extAspect,extCardType,extTraits,extCost,extPower,extHP,extArenaType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
621259,Punch It,Punch It,https://tcgplayer-cdn.tcgplayer.com/product/621259_200w.jpg,79,23956,https://cpt.tcgcsv.com/cw-6,2025-03-14T04:10:22.677,1,Common,231/262,Attack with a Vehicle unit. It gets +2/+0 for this attack.,,Cunning,Event,Tactic,1,,,,0.04,0.15,3.99,0.09,,Normal
621260,Jump to Lightspeed,Jump to Lightspeed,https://tcgplayer-cdn.tcgplayer.com/product/621260_200w.jpg,79,23956,https://cpt.tcgcsv.com/dw-6,2025-03-14T04:10:22.677,1,Rare,232/262,"Return a friendly space unit and any number of non-leader upgrades on it to their owners' hands. The next time you play a copy of that unit this phase, you may play it for free.",,Cunning,Event,Gambit,2,,,,0.14,0.58,3.99,0.39,,Normal
621261,Sweep the Area,Sweep the Area,https://tcgplayer-cdn.tcgplayer.com/product/621261_200w.jpg,79,23956,https://cpt.tcgcsv.com/fw-6,2025-03-14T04:10:22.677,1,Uncommon,233/262,Return up to 2 non-leader units in the same arena with a combined cost 3 or less to their owners' hands.,,Cunning,Event,Tactic,3,,,,0.05,0.15,3.99,0.09,,Normal
621262,Torpedo Barrage,Torpedo Barrage,https://tcgplayer-cdn.tcgplayer.com/product/621262_200w.jpg,79,23956,https://cpt.tcgcsv.com/gw-6,2025-03-14T04:10:22.677,1,Common,234/262,Deal 5 indirect damage to a player. <em>(They assign 5 unpreventable damage among their base and units.)</em>,,Cunning,Event,Tactic,3,,,,0.04,0.15,3.99,0.06,,Normal
621263,Indoctrinated Conscript,Indoctrinated Conscript,https://tcgplayer-cdn.tcgplayer.com/product/621263_200w.jpg,79,23956,https://cpt.tcgcsv.com/hw-6,2025-03-14T04:10:22.677,1,Common,236/262,"Piloting  [1, Villainy] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em>",,Villainy,Unit,First Order;Pilot,1,1(+1),1(+1),Ground,0.04,0.14,3.99,0.07,,Normal
621264,Rogue-class Starfighter,Rogue class Starfighter,https://tcgplayer-cdn.tcgplayer.com/product/621264_200w.jpg,79,23956,https://cpt.tcgcsv.com/jw-6,2025-03-14T04:10:22.677,1,Common,241/262,Sentinel <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>,,Villainy,Unit,Separatist;Vehicle;Fighter,4,4,4,Space,0.04,0.15,3.99,0.09,,Normal
621265,There Is No Escape,There Is No Escape,https://tcgplayer-cdn.tcgplayer.com/product/621265_200w.jpg,79,23956,https://cpt.tcgcsv.com/kw-6,2025-03-14T04:10:22.677,1,Rare,244/262,Choose up to 3 units. Those units lose all abilities and can't gain abilities for this round.,,Villainy,Event,Tactic,2,,,,0.06,0.4,3.99,0.28,,Normal
621266,Hopeful Volunteer,Hopeful Volunteer,https://tcgplayer-cdn.tcgplayer.com/product/621266_200w.jpg,79,23956,https://cpt.tcgcsv.com/lw-6,2025-03-14T04:10:22.677,1,Common,246/262,"Piloting  [2, Heroism] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em>",,Heroism,Unit,Rebel;Pilot,2,1(+1),1(+1),Ground,0.04,0.15,3.99,0.08,,Normal
621267,Resistance X-Wing,Resistance X Wing,https://tcgplayer-cdn.tcgplayer.com/product/621267_200w.jpg,79,23956,https://cpt.tcgcsv.com/mw-6,2025-03-14T04:10:22.677,1,Common,247/262,"While this unit has a Pilot on it, it gets +1/+1.",,Heroism,Unit,Resistance;Vehicle;Fighter,2,2,2,Space,0.04,0.15,3.99,0.09,,Normal
621268,Dilapidated Ski Speeder,Dilapidated Ski Speeder,https://tcgplayer-cdn.tcgplayer.com/product/621268_200w.jpg,79,23956,https://cpt.tcgcsv.com/nw-6,2025-03-14T04:10:22.677,1,Common,248/262,<strong>When Played:</strong> Deal 3 damage to this unit.,,Heroism,Unit,Resistance;Vehicle;Speeder,3,3,3,Ground,0.04,0.14,3.99,0.07,,Normal
621269,Jedi Light Cruiser,Jedi Light Cruiser,https://tcgplayer-cdn.tcgplayer.com/product/621269_200w.jpg,79,23956,https://cpt.tcgcsv.com/pw-6,2025-03-14T04:10:22.677,1,Common,251/262,,,Heroism,Unit,Jedi;Republic;Vehicle;Capital Ship,6,6,6,Space,0.04,0.13,3.99,0.07,,Normal
621270,Coordinated Front,Coordinated Front,https://tcgplayer-cdn.tcgplayer.com/product/621270_200w.jpg,79,23956,https://cpt.tcgcsv.com/qw-6,2025-03-14T04:10:22.677,1,Common,253/262,You may give a ground unit +2/+2 for this phase. You may give a space unit +2/+2 for this phase.,,Heroism,Event,Plan,2,,,,0.04,0.15,3.99,0.06,,Normal
621271,Dedicated Wingmen,Dedicated Wingmen,https://tcgplayer-cdn.tcgplayer.com/product/621271_200w.jpg,79,23956,https://cpt.tcgcsv.com/rw-6,2025-03-14T04:10:22.677,1,Common,254/262,Create 2 X-Wing tokens.,,Heroism,Event,Supply,4,,,,0.04,0.15,3.99,0.06,,Normal
621272,Sullustan Spacer,Sullustan Spacer,https://tcgplayer-cdn.tcgplayer.com/product/621272_200w.jpg,79,23956,https://cpt.tcgcsv.com/sw-6,2025-03-14T04:10:22.677,1,Common,255/262,Piloting  [1] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em>,,,Unit,Fringe;Pilot,1,1(+1),1(+1),Ground,0.04,0.15,3.99,0.08,,Normal
621273,Flanking Fang Fighter,Flanking Fang Fighter,https://tcgplayer-cdn.tcgplayer.com/product/621273_200w.jpg,79,23956,https://cpt.tcgcsv.com/tw-6,2025-03-14T04:10:22.677,1,Common,257/262,"While you control another Fighter unit, this unit gains Raid 2. <em>(It gets +2/+0 while attacking.)</em>",,,Unit,Mandalorian;Vehicle;Fighter,3,2,2,Space,0.04,0.15,3.99,0.07,,Normal
621274,Corellian Freighter,Corellian Freighter,https://tcgplayer-cdn.tcgplayer.com/product/621274_200w.jpg,79,23956,https://cpt.tcgcsv.com/vw-6,2025-03-14T04:10:22.677,1,Common,258/262,Sentinel <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>,,,Unit,Vehicle;Transport,5,4,4,Space,0.04,0.13,3.99,0.09,,Normal
621275,Retrofitted Airspeeder,Retrofitted Airspeeder,https://tcgplayer-cdn.tcgplayer.com/product/621275_200w.jpg,79,23956,https://cpt.tcgcsv.com/ww-6,2025-03-14T04:10:22.677,1,Uncommon,259/262,"Ambush This unit can attack space units. While attacking a space unit, this unit gets –1/–0.",,,Unit,Vehicle;Speeder,5,3,3,Ground,0.05,0.15,3.99,0.09,,Normal
621276,Death Star Plans,Death Star Plans,https://tcgplayer-cdn.tcgplayer.com/product/621276_200w.jpg,79,23956,https://cpt.tcgcsv.com/xw-6,2025-03-14T04:10:22.677,1,Legendary,260/262,"When attached unit is attacked: The attacking player takes control of this upgrade and attaches it to a unit they control. Attached unit gains: ""The first unit you play each round costs 2 resources less.""",,,Upgrade,Item,2,,,,0.81,2.31,11.15,1.99,,Normal
621277,Attack Run,Attack Run,https://tcgplayer-cdn.tcgplayer.com/product/621277_200w.jpg,79,23956,https://cpt.tcgcsv.com/zw-6,2025-03-14T04:10:22.677,1,Common,261/262,Attack with 2 space units <em>(one at a time)</em>.,,,Event,Tactic,1,,,,0.04,0.15,3.99,0.06,,Normal
621278,Evasive Maneuver,Evasive Maneuver,https://tcgplayer-cdn.tcgplayer.com/product/621278_200w.jpg,79,23956,https://cpt.tcgcsv.com/Bw-6,2025-03-14T04:10:22.677,1,Common,262/262,Exhaust a unit.,,,Event,Trick,2,,,,0.04,0.15,3.99,0.07,,Normal
621279,Director Krennic - On the Verge of Greatness (Hyperspace),Director Krennic On the Verge of Greatness Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621279_200w.jpg,79,23956,https://cpt.tcgcsv.com/Cw-6,2025-03-14T04:10:22.677,1,Uncommon,294,"Shielded The first unit you play each round that has a ""When Defeated"" ability costs 1 resource less.",,Vigilance;Villainy,Unit,Imperial;Official,2,2,2,Ground,0.3,0.75,3.99,0.58,,Normal
621280,Onyx Squadron Brute (Hyperspace),Onyx Squadron Brute Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621280_200w.jpg,79,23956,https://cpt.tcgcsv.com/Dw-6,2025-03-14T04:10:22.677,1,Common,295,<strong>When Defeated:</strong> Heal 2 damage from a base.,,Vigilance;Villainy,Unit,Imperial;Vehicle;Fighter,2,2,2,Space,0.1,0.32,3.99,0.27,,Normal
621281,Interceptor Ace (Hyperspace),Interceptor Ace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621281_200w.jpg,79,23956,https://cpt.tcgcsv.com/Fw-6,2025-03-14T04:10:22.677,1,Common,296,"Grit<br> Piloting  [3, Vigilance, Villainy] Attached unit gains Grit.",,Vigilance;Villainy,Unit,Imperial;Pilot,3,2(+2),2(+2),Ground,0.1,0.24,3.99,0.22,,Normal
621282,Tam Ryvora - Searching For Purpose (Hyperspace),Tam Ryvora Searching For Purpose Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621282_200w.jpg,79,23956,https://cpt.tcgcsv.com/Gw-6,2025-03-14T04:10:22.677,1,Rare,297,"Piloting  [2, Vigilance, Villainy]  Attached unit gains: ""<strong>On Attack:</strong> Give an enemy unit in this arena –1/–1 for this phase.""",,Vigilance;Villainy,Unit,First Order;Pilot,3,2(+2),2(+2),Ground,0.19,0.77,6.92,0.43,,Normal
621283,Iden Versio - Adapt or Die (Hyperspace),Iden Versio Adapt or Die Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621283_200w.jpg,79,23956,https://cpt.tcgcsv.com/Hw-6,2025-03-14T04:10:22.677,1,Rare,298,"Shielded<br> Piloting  [3, Vigilance, Villainy] When this upgrade attaches to a unit: Give a Shield token to that unit.",,Vigilance;Villainy,Unit,Imperial;Pilot,4,4(+3),4(+3),Ground,1.5,3.79,12.99,3.29,,Normal
621284,Banshee - Crippling Command (Hyperspace),Banshee Crippling Command Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621284_200w.jpg,79,23956,https://cpt.tcgcsv.com/Jw-6,2025-03-14T04:10:22.677,1,Uncommon,299,<strong>On Attack:</strong> You may deal damage to a unit equal to the amount of damage on this unit.,,Vigilance;Villainy,Unit,Separatist;Vehicle;Fighter,5,4,4,Space,0.05,0.25,3.99,0.18,,Normal
621285,Corvus - Inferno Squadron Raider (Hyperspace),Corvus Inferno Squadron Raider Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621285_200w.jpg,79,23956,https://cpt.tcgcsv.com/Kw-6,2025-03-14T04:10:22.677,1,Rare,300,Restore 2 <strong>When Played:</strong> You may attach a friendly Pilot unit or upgrade to this unit.,,Vigilance;Villainy,Unit,Imperial;Vehicle;Capital Ship,5,4,4,Space,0.79,1.16,7.99,1.11,,Normal
621286,Chimaera - Reinforcing the Center (Hyperspace),Chimaera Reinforcing the Center Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621286_200w.jpg,79,23956,https://cpt.tcgcsv.com/Lw-6,2025-03-14T04:10:22.677,1,Uncommon,301,"<strong>When Played:</strong> You may use a ""When Defeated"" ability on another friendly unit. <strong>When Defeated:</strong> Create 2 TIE Fighter tokens.",,Vigilance;Villainy,Unit,Imperial;Vehicle;Capital Ship,6,5,5,Space,0.2,0.57,3.99,0.51,,Normal
621287,Fleet Interdictor (Hyperspace),Fleet Interdictor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621287_200w.jpg,79,23956,https://cpt.tcgcsv.com/Mw-6,2025-03-14T04:10:22.677,1,Common,302,Sentinel <strong>When Defeated:</strong> You may defeat a space unit that costs 3 or less.,,Vigilance;Villainy,Unit,Imperial;Vehicle;Capital Ship,7,6,6,Space,0.05,0.32,3.99,0.3,,Normal
621288,Annihilator - Tagge's Flagship (Hyperspace),Annihilator Tagges Flagship Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621288_200w.jpg,79,23956,https://cpt.tcgcsv.com/Nw-6,2025-03-14T04:10:22.677,1,Legendary,303,"<strong>When Played/<strong>When Defeated:</strong></strong> You may defeat an enemy unit. If you do, search its controller's deck and hand for each card with that unit's name and discard them.",,Vigilance;Villainy,Unit,Imperial;Vehicle;Capital Ship,11,12,12,Space,1.48,2.99,17.0,2.39,,Normal
621289,Power from Pain (Hyperspace),Power from Pain Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621289_200w.jpg,79,23956,https://cpt.tcgcsv.com/Pw-6,2025-03-14T04:10:22.677,1,Uncommon,304,Give a unit +1/+0 for this phase for each damage on it.,,Vigilance;Villainy,Event,Tactic,3,,,,0.03,0.25,3.99,0.25,,Normal
621290,"No Glory, Only Results (Hyperspace)",No Glory Only Results Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621290_200w.jpg,79,23956,https://cpt.tcgcsv.com/Qw-6,2025-03-14T04:10:22.677,1,Rare,305,"Take control of a non-leader unit, then defeat it.",,Vigilance;Villainy,Event,Tactic,5,,,,9.74,11.17,34.99,9.95,,Normal
621291,Echo Base Engineer (Hyperspace),Echo Base Engineer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621291_200w.jpg,79,23956,https://cpt.tcgcsv.com/Rw-6,2025-03-14T04:10:22.677,1,Common,306,<strong>When Played:</strong> You may give a Shield token to a damaged Vehicle unit.,,Heroism;Vigilance,Unit,Rebel,2,2,2,Ground,0.08,0.25,3.99,0.18,,Normal
621292,Hera Syndulla - We've Lost Enough (Hyperspace),Hera Syndulla Weve Lost Enough Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621292_200w.jpg,79,23956,https://cpt.tcgcsv.com/Sw-6,2025-03-14T04:10:22.677,1,Uncommon,307,"Restore 1<br> Piloting  [2, Vigilance, Heroism] Attached unit gains Restore 1.",,Heroism;Vigilance,Unit,Rebel;Twi'lek;Spectre;Pilot,2,2(+2),2(+2),Ground,0.19,0.51,7.0,0.48,,Normal
621293,Paige Tico - Dropping the Hammer (Hyperspace),Paige Tico Dropping the Hammer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621293_200w.jpg,79,23956,https://cpt.tcgcsv.com/Tw-6,2025-03-14T04:10:22.677,1,Uncommon,308,"Piloting  [2, Vigilance, Heroism] Attached unit gains: ""<strong>On Attack:</strong> Give an Experience token to this unit, then deal 1 damage to it.""",,Heroism;Vigilance,Unit,Resistance;Pilot,2,3(+2),3(+2),Ground,0.14,0.45,5.0,0.4,,Normal
621294,Admiral Yularen - Fleet Coordinator (Hyperspace),Admiral Yularen Fleet Coordinator Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621294_200w.jpg,79,23956,https://cpt.tcgcsv.com/Vw-6,2025-03-14T04:10:22.677,1,Rare,309,"<strong>When Played:</strong> Choose Grit, Restore 1, Sentinel, or Shielded. While this unit is in play, each friendly Vehicle unit gains the chosen keyword.",,Heroism;Vigilance,Unit,Republic;Official,3,1,1,Ground,0.96,1.25,7.99,1.02,,Normal
621295,Cassian Andor - Threading the Eye (Hyperspace),Cassian Andor Threading the Eye Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621295_200w.jpg,79,23956,https://cpt.tcgcsv.com/Ww-6,2025-03-14T04:10:22.677,1,Rare,310,"Piloting  [2, Vigilance, Heroism] Attached unit gains: ""<strong>On Attack:</strong> Discard a card from the defending player's deck. If that card costs 3 or less, draw a card.""",,Heroism;Vigilance,Unit,Rebel;Pilot,3,3(+1),3(+1),Ground,0.5,1.0,3.99,1.01,,Normal
621296,L3-37 - Get Out Of My Seat (Hyperspace),L3 37 Get Out Of My Seat Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621296_200w.jpg,79,23956,https://cpt.tcgcsv.com/Xw-6,2025-03-14T04:10:22.677,1,Rare,311,"If this unit would be defeated, you may instead attach her as an upgrade to a friendly Vehicle unit without a Pilot on it.<br> Piloting  [3, Vigilance, Heroism]",,Heroism;Vigilance,Unit,Underworld;Droid;Pilot,3,3(+3),3(+3),Ground,0.2,1.21,7.99,1.1,,Normal
621297,Phantom II - Modified to Dock (Hyperspace),Phantom II Modified to Dock Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621297_200w.jpg,79,23956,https://cpt.tcgcsv.com/Zw-6,2025-03-14T04:10:22.677,1,Rare,312,"Grit Action [1]: If this card is a unit, attach it as an upgrade to The Ghost. Attached unit gets +3/+3 and gains Grit.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Transport;Spectre,3,3,3,Space,0.6,1.25,7.99,1.15,,Normal
621298,Red Squadron X-Wing (Hyperspace),Red Squadron X Wing Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621298_200w.jpg,79,23956,https://cpt.tcgcsv.com/-w-6,2025-03-14T04:10:22.677,1,Common,313,"<strong>When Played:</strong> You may deal 2 damage to this unit. If you do, draw a card.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Fighter,3,3,3,Space,0.14,0.41,3.99,0.39,,Normal
621299,D'Qar Cargo Frigate (Hyperspace),DQar Cargo Frigate Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621299_200w.jpg,79,23956,https://cpt.tcgcsv.com/_w-6,2025-03-14T04:10:22.677,1,Common,314,This unit gets –1/–0 for each damage on it.,,Heroism;Vigilance,Unit,Resistance;Vehicle;Capital Ship,5,6,6,Space,0.05,0.24,4.69,0.17,,Normal
621300,The Ghost - Heart of the Family (Hyperspace),The Ghost Heart of the Family Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621300_200w.jpg,79,23956,https://cpt.tcgcsv.com/0x-6,2025-03-14T04:10:22.677,1,Legendary,315,"Each other friendly Spectre unit gains this unit's keywords. While this unit is upgraded, it gains Sentinel.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Transport;Spectre,5,5,5,Space,2.99,3.96,24.95,3.43,,Normal
621301,Gold Leader - Fastest Ship in the Fleet (Hyperspace),Gold Leader Fastest Ship in the Fleet Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621301_200w.jpg,79,23956,https://cpt.tcgcsv.com/2x-6,2025-03-14T04:10:22.677,1,Uncommon,316,"Shielded While this unit is defending, the attacker gets –1/–0.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Transport,6,5,5,Space,0.05,0.25,3.99,0.23,,Normal
621302,"You're All Clear, Kid (Hyperspace)",Youre All Clear Kid Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621302_200w.jpg,79,23956,https://cpt.tcgcsv.com/3x-6,2025-03-14T04:10:22.677,1,Uncommon,317,"Defeat an enemy space unit with 3 or less remaining HP. If you do and an opponent controls no space units, you may give an Experience token to a unit.",,Heroism;Vigilance,Event,Gambit,2,,,,0.08,0.33,3.99,0.29,,Normal
621303,Hondo Ohnaka - Superfluous Swindler (Hyperspace),Hondo Ohnaka Superfluous Swindler Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621303_200w.jpg,79,23956,https://cpt.tcgcsv.com/5x-6,2025-03-14T04:10:22.677,1,Legendary,318,Shielded <strong>On Attack:</strong> You may take control of a non-Pilot upgrade on a unit and attach it to a different eligible unit.,,Vigilance,Unit,Underworld,4,3,3,Ground,1.2,2.18,7.99,1.34,,Normal
621304,Astromech Pilot (Hyperspace),Astromech Pilot Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621304_200w.jpg,79,23956,https://cpt.tcgcsv.com/6x-6,2025-03-14T04:10:22.677,1,Uncommon,319,"Piloting  [2, Vigilance] <strong>When played as an upgrade:</strong> You may heal 2 damage from a unit.",,Vigilance,Unit,Droid;Pilot,1,1(+1),1(+1),Ground,0.07,0.25,3.99,0.22,,Normal
621305,Academy Graduate (Hyperspace),Academy Graduate Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621305_200w.jpg,79,23956,https://cpt.tcgcsv.com/7x-6,2025-03-14T04:10:22.677,1,Common,320,"Sentinel<br> Piloting  [2, Vigilance] Attached unit gains Sentinel.",,Vigilance,Unit,Imperial;Pilot,2,1(+1),1(+1),Ground,0.05,0.24,3.99,0.17,,Normal
621306,Corporate Defense Shuttle (Hyperspace),Corporate Defense Shuttle Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621306_200w.jpg,79,23956,https://cpt.tcgcsv.com/8x-6,2025-03-14T04:10:22.677,1,Rare,321,This unit can't attack.,,Vigilance,Unit,Separatist;Vehicle;Transport,2,3,3,Space,0.34,0.71,3.99,0.57,,Normal
621307,Desperate Commando (Hyperspace),Desperate Commando Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621307_200w.jpg,79,23956,https://cpt.tcgcsv.com/9x-6,2025-03-14T04:10:22.677,1,Common,322,<strong>When Defeated:</strong> You may give a unit –1/–1 for this phase.,,Vigilance,Unit,Resistance;Trooper,2,2,2,Ground,0.08,0.25,3.99,0.24,,Normal
621308,Royal Security Fighter (Hyperspace),Royal Security Fighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621308_200w.jpg,79,23956,https://cpt.tcgcsv.com/bx-6,2025-03-14T04:10:22.677,1,Common,323,Grit,,Vigilance,Unit,Naboo;Vehicle;Fighter,2,2,2,Space,0.08,0.24,3.99,0.18,,Normal
621309,Silver Angel - Trace's Hope (Hyperspace),Silver Angel Traces Hope Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621309_200w.jpg,79,23956,https://cpt.tcgcsv.com/cx-6,2025-03-14T04:10:22.677,1,Uncommon,324,When 1 or more damage is healed from this unit: You may deal 1 damage to a space unit.,,Vigilance,Unit,Fringe;Vehicle;Transport,2,2,2,Space,0.08,0.25,3.99,0.2,,Normal
621310,Landing Shuttle (Hyperspace),Landing Shuttle Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621310_200w.jpg,79,23956,https://cpt.tcgcsv.com/dx-6,2025-03-14T04:10:22.677,1,Common,325,<strong>When Defeated:</strong> You may draw a card.,,Vigilance,Unit,Imperial;Vehicle;Transport,3,2,2,Space,0.08,0.26,3.99,0.24,,Normal
621311,Omicron Strike Craft (Hyperspace),Omicron Strike Craft Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621311_200w.jpg,79,23956,https://cpt.tcgcsv.com/fx-6,2025-03-14T04:10:22.677,1,Common,326,Sentinel,,Vigilance,Unit,Republic;Vehicle;Transport,3,2,2,Space,0.05,0.22,3.99,0.18,,Normal
621312,Outer Rim Outlaws (Hyperspace),Outer Rim Outlaws Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621312_200w.jpg,79,23956,https://cpt.tcgcsv.com/gx-6,2025-03-14T04:10:22.677,1,Common,327,Shielded,,Vigilance,Unit,Underworld;Bounty Hunter,3,3,3,Ground,0.14,0.34,3.99,0.33,,Normal
621313,Trace Martez - Trusting Sister (Hyperspace),Trace Martez Trusting Sister Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621313_200w.jpg,79,23956,https://cpt.tcgcsv.com/hx-6,2025-03-14T04:10:22.677,1,Uncommon,328,"Piloting  [1, Vigilance]  Attached unit gains: ""<strong>On Attack:</strong> You may heal 2 total damage from any number of units.""",,Vigilance,Unit,Fringe;Pilot,3,2(+1),2(+1),Ground,0.1,0.25,3.99,0.25,,Normal
621314,Cloaked StarViper (Hyperspace),Cloaked StarViper Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621314_200w.jpg,79,23956,https://cpt.tcgcsv.com/jx-6,2025-03-14T04:10:22.677,1,Common,329,<strong>When Played:</strong> Give 2 Shield tokens to this unit.,,Vigilance,Unit,Underworld;Vehicle;Fighter,4,3,3,Space,0.06,0.25,3.99,0.2,,Normal
621315,Perimeter AT-RT (Hyperspace),Perimeter AT RT Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621315_200w.jpg,79,23956,https://cpt.tcgcsv.com/kx-6,2025-03-14T04:10:22.677,1,Common,330,Sentinel,,Vigilance,Unit,Republic;Vehicle;Walker,4,3,3,Ground,0.15,0.28,3.99,0.27,,Normal
621316,Munificent Frigate (Hyperspace),Munificent Frigate Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621316_200w.jpg,79,23956,https://cpt.tcgcsv.com/lx-6,2025-03-14T04:10:22.677,1,Common,331,,,Vigilance,Unit,Separatist;Vehicle;Capital Ship,5,4,4,Space,0.05,0.25,3.99,0.2,,Normal
621317,U-Wing Lander (Hyperspace),U Wing Lander Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621317_200w.jpg,79,23956,https://cpt.tcgcsv.com/mx-6,2025-03-14T04:10:22.677,1,Uncommon,332,<strong>When Played:</strong> Give 3 Experience tokens to this unit. <strong>When this unit completes an attack</strong>: You may attach an upgrade on this unit to another eligible friendly Vehicle unit.,,Vigilance,Unit,Rebel;Vehicle;Transport,5,2,2,Space,0.12,0.38,3.99,0.32,,Normal
621318,CR90 Relief Runner (Hyperspace),CR90 Relief Runner Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621318_200w.jpg,79,23956,https://cpt.tcgcsv.com/nx-6,2025-03-14T04:10:22.677,1,Common,333,Restore 2 <strong>When Defeated:</strong> Heal up to 3 damage from a unit or base.,,Vigilance,Unit,Rebel;Vehicle;Capital Ship,6,4,4,Space,0.17,0.37,3.99,0.29,,Normal
621319,Wing Guard Security Team (Hyperspace),Wing Guard Security Team Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621319_200w.jpg,79,23956,https://cpt.tcgcsv.com/px-6,2025-03-14T04:10:22.677,1,Uncommon,334,Sentinel <strong>When Played:</strong> Give a Shield token to each of up to 2 Fringe units.,,Vigilance,Unit,Fringe;Trooper,6,4,4,Ground,0.14,0.28,3.99,0.28,,Normal
621320,Grim Valor (Hyperspace),Grim Valor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621320_200w.jpg,79,23956,https://cpt.tcgcsv.com/qx-6,2025-03-14T04:10:22.677,1,Uncommon,335,"Attached unit gains: ""<strong>When Defeated:</strong> You may exhaust a unit.""",,Vigilance,Upgrade,Innate,1,(+1),(+1),,0.05,0.25,3.99,0.18,,Normal
621321,Close the Shield Gate (Hyperspace),Close the Shield Gate Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621321_200w.jpg,79,23956,https://cpt.tcgcsv.com/rx-6,2025-03-14T04:10:22.677,1,Rare,336,"Choose a base. The next time damage would be dealt to it this phase, prevent that damage.",,Vigilance,Event,Tactic,1,,,,0.47,1.0,6.62,0.93,,Normal
621322,Repair (Hyperspace),Repair Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621322_200w.jpg,79,23956,https://cpt.tcgcsv.com/sx-6,2025-03-14T04:10:22.677,1,Common,337,Heal 3 damage from a unit or base.,,Vigilance,Event,Supply,1,,,,0.1,0.21,3.99,0.15,,Normal
621323,Covering the Wing (Hyperspace),Covering the Wing Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621323_200w.jpg,79,23956,https://cpt.tcgcsv.com/tx-6,2025-03-14T04:10:22.677,1,Common,338,Create an X-Wing token. You may give a Shield token to another unit.,,Vigilance,Event,Tactic,2,,,,0.18,0.33,4.99,0.33,,Normal
621324,In the Heat of Battle (Hyperspace),In the Heat of Battle Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/621324_200w.jpg,79,23956,https://cpt.tcgcsv.com/vx-6,2025-03-14T04:10:22.677,1,Rare,339,Each unit gains Sentinel and loses Saboteur for this phase.,,Vigilance,Event,Disaster,2,,,,0.18,0.49,7.8,0.38,,Normal
